date_key,entity_key,segment_key,account_key,scenario_key,amount_myr
202401,3,2,24,1,405405.53
202401,3,2,24,2,402511.2
202401,3,2,24,3,404247.8
202401,3,2,25,1,1699632.33
202401,3,2,25,2,1725048.0
202401,3,2,25,3,1709798.6
202401,3,2,26,1,178394.32
202401,3,2,26,2,172504.8
202401,3,2,26,3,176038.51
202401,3,2,27,1,247472.79
202401,3,2,27,2,230006.4
202401,3,2,27,3,240486.24
202401,4,2,4,1,7700234.42
202401,4,2,4,2,8475684.0
202401,4,2,4,3,8010414.25
202401,4,2,13,1,3263338.58
202401,4,2,13,2,3289755.0
202401,4,2,13,3,3273905.15
202401,4,2,15,1,1836553.93
202401,4,2,15,2,1790013.75
202401,4,2,15,3,1817937.86
202401,4,2,16,1,333049.29
202401,4,2,16,2,309624.0
202401,4,2,16,3,323679.17
202401,4,2,17,1,372081.4
202401,4,2,17,2,367678.5
202401,4,2,17,3,370320.24
202401,4,2,18,1,419253.1
202401,4,2,18,2,406381.5
202401,4,2,18,3,414104.46
202401,4,2,19,1,266496.13
202401,4,2,19,2,270921.0
202401,4,2,19,3,268266.08
202401,4,2,20,1,115490.67
202401,4,2,20,2,116109.0
202401,4,2,20,3,115738.0
202401,4,2,23,1,230129.1
202401,4,2,23,2,212866.5
202401,4,2,23,3,223224.06
202401,4,2,24,1,88731.13
202401,4,2,24,2,82243.88
202401,4,2,24,3,86136.23
202401,4,2,25,1,360284.75
202401,4,2,25,2,367678.5
202401,4,2,25,3,363242.25
202401,4,2,26,1,145959.55
202401,4,2,26,2,135460.5
202401,4,2,26,3,141759.93
202401,5,3,2,1,6469894.1
202401,5,3,2,2,6700176.0
202401,5,3,2,3,6562006.86
202401,5,3,5,1,9333407.41
202401,5,3,5,2,9452310.0
202401,5,3,5,3,9380968.44
202401,5,3,8,1,4130818.85
202401,5,3,8,2,4025112.0
202401,5,3,8,3,4088536.11
202401,5,3,9,1,2717431.51
202401,5,3,9,2,2631804.0
202401,5,3,9,3,2683180.51
202401,5,3,10,1,1355086.93
202401,5,3,10,2,1315902.0
202401,5,3,10,3,1339412.96
202401,5,3,14,1,3152541.27
202401,5,3,14,2,3007776.0
202401,5,3,14,3,3094635.16
202401,5,3,15,1,2615430.18
202401,5,3,15,2,2631804.0
202401,5,3,15,3,2621979.71
202401,5,3,16,1,443258.13
202401,5,3,16,2,451166.4
202401,5,3,16,3,446421.44
202401,5,3,17,1,399163.13
202401,5,3,17,2,394770.6
202401,5,3,17,3,397406.12
202401,5,3,18,1,672406.82
202401,5,3,18,2,639152.4
202401,5,3,18,3,659105.05
202401,5,3,19,1,169219.73
202401,5,3,19,2,169187.4
202401,5,3,19,3,169206.8
202401,5,3,20,1,216877.23
202401,5,3,20,2,206784.6
202401,5,3,20,3,212840.18
202401,5,3,23,1,426104.48
202401,5,3,23,2,394770.6
202401,5,3,23,3,413570.93
202401,5,3,24,1,167336.82
202401,5,3,24,2,169187.4
202401,5,3,24,3,168077.05
202401,5,3,25,1,837866.37
202401,5,3,25,2,798940.5
202401,5,3,25,3,822296.02
202401,5,3,26,1,211980.87
202401,5,3,26,2,206784.6
202401,5,3,26,3,209902.36
202401,5,3,27,1,381775.73
202401,5,3,27,2,357173.4
202401,5,3,27,3,371934.8
202401,6,3,5,1,4675843.94
202401,6,3,5,2,5073432.0
202401,6,3,5,3,4834879.17
202401,6,3,8,1,1760368.43
202401,6,3,8,2,1675287.0
202401,6,3,8,3,1726335.86
202401,6,3,14,1,972103.32
202401,6,3,14,2,912100.7
202401,6,3,14,3,948102.27
202401,6,3,15,1,1202592.88
202401,6,3,15,2,1116858.0
202401,6,3,15,3,1168298.93
202401,6,3,16,1,214958.18
202401,6,3,16,2,204757.3
202401,6,3,16,3,210877.83
202401,6,3,17,1,172661.21
202401,6,3,17,2,167528.7
202401,6,3,17,3,170608.2
202401,6,3,18,1,174745.34
202401,6,3,18,2,167528.7
202401,6,3,18,3,171858.68
202401,6,3,19,1,119387.57
202401,6,3,19,2,111685.8
202401,6,3,19,3,116306.86
202401,6,3,23,1,657067.0
202401,6,3,23,2,632886.2
202401,6,3,23,3,647394.68
202401,6,3,24,1,292621.0
202401,6,3,24,2,297828.8
202401,6,3,24,3,294704.12
202401,6,3,25,1,1201019.43
202401,6,3,25,2,1116858.0
202401,6,3,25,3,1167354.86
202401,6,3,26,1,117322.21
202401,6,3,26,2,111685.8
202401,6,3,26,3,115067.65
202401,6,3,27,1,410103.31
202401,6,3,27,2,390900.3
202401,6,3,27,3,402422.11
202401,7,4,6,1,7111407.86
202401,7,4,6,2,7685496.0
202401,7,4,6,3,7341043.12
202401,7,4,13,1,4678776.29
202401,7,4,13,2,4467432.0
202401,7,4,13,3,4594238.58
202401,7,4,15,1,1329042.81
202401,7,4,15,2,1303001.0
202401,7,4,15,3,1318626.08
202401,7,4,16,1,272723.03
202401,7,4,16,2,260600.2
202401,7,4,16,3,267873.9
202401,7,4,17,1,202785.57
202401,7,4,17,2,204757.3
202401,7,4,17,3,203574.26
202401,7,4,18,1,955152.35
202401,7,4,18,2,912100.7
202401,7,4,18,3,937931.69
202401,7,4,19,1,221632.12
202401,7,4,19,2,204757.3
202401,7,4,19,3,214882.19
202401,7,4,20,1,164907.17
202401,7,4,20,2,167528.7
202401,7,4,20,3,165955.78
202401,7,4,22,1,281479.76
202401,7,4,22,2,260600.2
202401,7,4,22,3,273127.94
202401,7,4,23,1,114068.14
202401,7,4,23,2,111685.8
202401,7,4,23,3,113115.2
202401,7,4,25,1,417930.99
202401,7,4,25,2,390900.3
202401,7,4,25,3,407118.72
202401,7,4,26,1,177587.08
202401,7,4,26,2,167528.7
202401,7,4,26,3,173563.73
202401,7,4,27,1,173867.44
202401,7,4,27,2,167528.7
202401,7,4,27,3,171331.94
202401,8,4,6,1,2000674.88
202401,8,4,6,2,2051784.0
202401,8,4,6,3,2021118.53
202401,8,4,7,1,1010203.19
202401,8,4,7,2,1022028.0
202401,8,4,7,3,1014933.11
202401,8,4,13,1,716584.36
202401,8,4,13,2,701814.4
202401,8,4,13,3,710676.38
202401,8,4,15,1,857388.99
202401,8,4,15,2,846305.6
202401,8,4,15,3,852955.63
202401,8,4,16,1,194729.75
202401,8,4,16,2,185774.4
202401,8,4,16,3,191147.61
202401,8,4,17,1,153545.67
202401,8,4,17,2,144491.2
202401,8,4,17,3,149923.88
202401,8,4,18,1,92812.11
202401,8,4,18,2,87726.8
202401,8,4,18,3,90777.98
202401,8,4,20,1,416361.2
202401,8,4,20,2,392190.4
202401,8,4,20,3,406692.88
202401,8,4,22,1,126857.53
202401,8,4,22,2,123849.6
202401,8,4,22,3,125654.36
202401,8,4,25,1,197607.16
202401,8,4,25,2,185774.4
202401,8,4,25,3,192874.06
202401,8,4,26,1,81887.22
202401,8,4,26,2,82566.4
202401,8,4,26,3,82158.89
202402,1,1,1,1,23129923.03
202402,1,1,1,2,24178849.66
202402,1,1,1,3,23549493.68
202402,1,1,8,1,7035866.62
202402,1,1,8,2,7179638.01
202402,1,1,8,3,7093375.18
202402,1,1,9,1,5958782.29
202402,1,1,9,2,5883218.82
202402,1,1,9,3,5928556.9
202402,1,1,10,1,1685122.65
202402,1,1,10,2,1656692.18
202402,1,1,10,3,1673750.46
202402,1,1,14,1,1809666.09
202402,1,1,14,2,1773792.92
202402,1,1,14,3,1795316.82
202402,1,1,15,1,7280025.03
202402,1,1,15,2,6926239.02
202402,1,1,15,3,7138510.63
202402,1,1,16,1,1291624.03
202402,1,1,16,2,1266994.94
202402,1,1,16,3,1281772.4
202402,1,1,17,1,1559374.58
202402,1,1,17,2,1520393.93
202402,1,1,17,3,1543782.32
202402,1,1,18,1,1017519.11
202402,1,1,18,2,1013595.95
202402,1,1,18,3,1015949.85
202402,1,1,19,1,386887.43
202402,1,1,19,2,380098.48
202402,1,1,19,3,384171.85
202402,1,1,20,1,575985.77
202402,1,1,20,2,574371.04
202402,1,1,20,3,575339.88
202402,1,1,21,1,183396.7
202402,1,1,21,2,185825.93
202402,1,1,21,3,184368.39
202402,1,1,22,1,158363.11
202402,1,1,22,2,152039.39
202402,1,1,22,3,155833.62
202402,1,1,23,1,283339.09
202402,1,1,23,2,270292.25
202402,1,1,23,3,278120.36
202402,1,1,24,1,123366.88
202402,1,1,24,2,118252.86
202402,1,1,24,3,121321.27
202402,1,1,25,1,1214651.22
202402,1,1,25,2,1182528.61
202402,1,1,25,3,1201802.18
202402,1,1,26,1,326921.15
202402,1,1,26,2,320972.05
202402,1,1,26,3,324541.51
202402,1,1,27,1,379018.72
202402,1,1,27,2,354758.58
202402,1,1,27,3,369314.66
202402,2,1,1,1,2577888.12
202402,2,1,1,2,2701627.34
202402,2,1,1,3,2627383.81
202402,2,1,8,1,492756.86
202402,2,1,8,2,478971.28
202402,2,1,8,3,487242.63
202402,2,1,9,1,340606.79
202402,2,1,9,2,346841.27
202402,2,1,9,3,343100.58
202402,2,1,10,1,100540.53
202402,2,1,10,2,99097.51
202402,2,1,10,3,99963.32
202402,2,1,15,1,571984.43
202402,2,1,15,2,561552.54
202402,2,1,15,3,567811.67
202402,2,1,16,1,151693.09
202402,2,1,16,2,148646.26
202402,2,1,16,3,150474.36
202402,2,1,17,1,128726.8
202402,2,1,17,2,123871.88
202402,2,1,17,3,126784.83
202402,2,1,18,1,102505.67
202402,2,1,18,2,99097.51
202402,2,1,18,3,101142.4
202402,2,1,19,1,38724.29
202402,2,1,19,2,37161.57
202402,2,1,19,3,38099.2
202402,2,1,20,1,78651.37
202402,2,1,20,2,74323.13
202402,2,1,20,3,76920.07
202402,2,1,22,1,333639.73
202402,2,1,22,2,313808.77
202402,2,1,22,3,325707.35
202402,2,1,25,1,73943.47
202402,2,1,25,2,70194.07
202402,2,1,25,3,72443.71
202402,2,1,26,1,53408.06
202402,2,1,26,2,49548.75
202402,2,1,26,3,51864.34
202402,3,2,2,1,3798748.46
202402,3,2,2,2,4190574.08
202402,3,2,2,3,3955478.71
202402,3,2,3,1,16240074.0
202402,3,2,3,2,17587116.5
202402,3,2,3,3,16778891.0
202402,3,2,11,1,6134451.01
202402,3,2,11,2,6258614.91
202402,3,2,11,3,6184116.57
202402,3,2,12,1,2286991.3
202402,3,2,12,2,2186141.51
202402,3,2,12,3,2246651.38
202402,3,2,14,1,1171730.21
202402,3,2,14,2,1093070.75
202402,3,2,14,3,1140266.43
202402,3,2,15,1,2927921.79
202402,3,2,15,2,2914855.34
202402,3,2,15,3,2922695.21
202402,3,2,16,1,832290.68
202402,3,2,16,2,774258.45
202402,3,2,16,3,809077.79
202402,3,2,17,1,583550.83
202402,3,2,17,2,592079.99
202402,3,2,17,3,586962.49
202402,3,2,18,1,568319.12
202402,3,2,18,2,528317.53
202402,3,2,18,3,552318.48
202402,3,2,19,1,203528.74
202402,3,2,19,2,200396.3
202402,3,2,19,3,202275.77
202402,3,2,20,1,378686.73
202402,3,2,20,2,382574.76
202402,3,2,20,3,380241.94
202402,3,2,21,1,168792.75
202402,3,2,21,2,163960.61
202402,3,2,21,3,166859.89
202402,3,2,23,1,623032.31
202402,3,2,23,2,619406.76
202402,3,2,23,3,621582.09
202402,3,2,24,1,385922.21
202402,3,2,24,2,382574.76
202402,3,2,24,3,384583.23
202402,3,2,25,1,1657741.52
202402,3,2,25,2,1639606.13
202402,3,2,25,3,1650487.36
202402,3,2,26,1,174153.65
202402,3,2,26,2,163960.61
202402,3,2,26,3,170076.44
202402,3,2,27,1,226258.01
202402,3,2,27,2,218614.15
202402,3,2,27,3,223200.47
202402,4,2,4,1,7358547.54
202402,4,2,4,2,7875071.45
202402,4,2,4,3,7565157.11
202402,4,2,13,1,3261684.83
202402,4,2,13,2,3129307.45
202402,4,2,13,3,3208733.88
202402,4,2,15,1,1793315.08
202402,4,2,15,2,1702711.41
202402,4,2,15,3,1757073.61
202402,4,2,16,1,296728.15
202402,4,2,16,2,294523.05
202402,4,2,16,3,295846.11
202402,4,2,17,1,357445.92
202402,4,2,17,2,349746.13
202402,4,2,17,3,354366.0
202402,4,2,18,1,383448.54
202402,4,2,18,2,386561.51
202402,4,2,18,3,384693.73
202402,4,2,19,1,257206.85
202402,4,2,19,2,257707.67
202402,4,2,19,3,257407.18
202402,4,2,20,1,115924.25
202402,4,2,20,2,110446.15
202402,4,2,20,3,113733.01
202402,4,2,23,1,202097.13
202402,4,2,23,2,202484.6
202402,4,2,23,3,202252.12
202402,4,2,24,1,80855.2
202402,4,2,24,2,78232.69
202402,4,2,24,3,79806.2
202402,4,2,25,1,368100.45
202402,4,2,25,2,349746.13
202402,4,2,25,3,360758.72
202402,4,2,26,1,127616.8
202402,4,2,26,2,128853.84
202402,4,2,26,3,128111.61
202402,5,3,2,1,5945087.2
202402,5,3,2,2,6200603.92
202402,5,3,2,3,6047293.88
202402,5,3,5,1,8134790.41
202402,5,3,5,2,8754650.71
202402,5,3,5,3,8382734.53
202402,5,3,8,1,4126651.31
202402,5,3,8,2,3825747.63
202402,5,3,8,3,4006289.84
202402,5,3,9,1,2570408.81
202402,5,3,9,2,2497405.87
202402,5,3,9,3,2541207.63
202402,5,3,10,1,1326713.73
202402,5,3,10,2,1248702.93
202402,5,3,10,3,1295509.41
202402,5,3,14,1,2957230.6
202402,5,3,14,2,2854178.13
202402,5,3,14,3,2916009.62
202402,5,3,15,1,2457090.15
202402,5,3,15,2,2497405.87
202402,5,3,15,3,2473216.44
202402,5,3,16,1,447244.63
202402,5,3,16,2,428126.72
202402,5,3,16,3,439597.46
202402,5,3,17,1,403629.84
202402,5,3,17,2,374610.88
202402,5,3,17,3,392022.25
202402,5,3,18,1,631624.48
202402,5,3,18,2,606512.85
202402,5,3,18,3,621579.83
202402,5,3,19,1,170795.89
202402,5,3,19,2,160547.52
202402,5,3,19,3,166696.54
202402,5,3,20,1,210065.8
202402,5,3,20,2,196224.75
202402,5,3,20,3,204529.38
202402,5,3,23,1,375695.31
202402,5,3,23,2,374610.88
202402,5,3,23,3,375261.54
202402,5,3,24,1,160746.88
202402,5,3,24,2,160547.52
202402,5,3,24,3,160667.13
202402,5,3,25,1,790262.88
202402,5,3,25,2,758141.07
202402,5,3,25,3,777414.15
202402,5,3,26,1,200493.72
202402,5,3,26,2,196224.75
202402,5,3,26,3,198786.13
202402,5,3,27,1,361291.44
202402,5,3,27,2,338933.65
202402,5,3,27,3,352348.33
202402,6,3,5,1,4646629.68
202402,6,3,5,2,4691298.39
202402,6,3,5,3,4664497.16
202402,6,3,8,1,1613554.2
202402,6,3,8,2,1588430.57
202402,6,3,8,3,1603504.75
202402,6,3,14,1,868099.43
202402,6,3,14,2,864812.2
202402,6,3,14,3,866784.54
202402,6,3,15,1,1122329.97
202402,6,3,15,2,1058953.71
202402,6,3,15,3,1096979.47
202402,6,3,16,1,195638.73
202402,6,3,16,2,194141.51
202402,6,3,16,3,195039.84
202402,6,3,17,1,169038.72
202402,6,3,17,2,158843.06
202402,6,3,17,3,164960.46
202402,6,3,18,1,162506.9
202402,6,3,18,2,158843.06
202402,6,3,18,3,161041.36
202402,6,3,19,1,110999.64
202402,6,3,19,2,105895.37
202402,6,3,19,3,108957.93
202402,6,3,23,1,593611.24
202402,6,3,23,2,600073.77
202402,6,3,23,3,596196.25
202402,6,3,24,1,294727.1
202402,6,3,24,2,282387.66
202402,6,3,24,3,289791.33
202402,6,3,25,1,1086439.31
202402,6,3,25,2,1058953.71
202402,6,3,25,3,1075445.07
202402,6,3,26,1,110115.99
202402,6,3,26,2,105895.37
202402,6,3,26,3,108427.75
202402,6,3,27,1,369411.63
202402,6,3,27,2,370633.8
202402,6,3,27,3,369900.5
202402,7,4,6,1,6934221.79
202402,7,4,6,2,7112457.43
202402,7,4,6,3,7005516.04
202402,7,4,13,1,4525246.37
202402,7,4,13,2,4235814.86
202402,7,4,13,3,4409473.77
202402,7,4,15,1,1237578.07
202402,7,4,15,2,1235446.0
202402,7,4,15,3,1236725.24
202402,7,4,16,1,244432.73
202402,7,4,16,2,247089.2
202402,7,4,16,3,245495.32
202402,7,4,17,1,190611.71
202402,7,4,17,2,194141.51
202402,7,4,17,3,192023.63
202402,7,4,18,1,904216.57
202402,7,4,18,2,864812.2
202402,7,4,18,3,888454.82
202402,7,4,19,1,202289.33
202402,7,4,19,2,194141.51
202402,7,4,19,3,199030.21
202402,7,4,20,1,164520.43
202402,7,4,20,2,158843.06
202402,7,4,20,3,162249.48
202402,7,4,22,1,247902.99
202402,7,4,22,2,247089.2
202402,7,4,22,3,247577.48
202402,7,4,23,1,107979.5
202402,7,4,23,2,105895.37
202402,7,4,23,3,107145.85
202402,7,4,25,1,385706.61
202402,7,4,25,2,370633.8
202402,7,4,25,3,379677.49
202402,7,4,26,1,163702.78
202402,7,4,26,2,158843.06
202402,7,4,26,3,161758.89
202402,7,4,27,1,171743.5
202402,7,4,27,2,158843.06
202402,7,4,27,3,166583.32
202402,8,4,6,1,1763925.41
202402,8,4,6,2,1921997.88
202402,8,4,6,3,1827154.4
202402,8,4,7,1,927590.16
202402,8,4,7,2,955326.99
202402,8,4,7,3,938684.89
202402,8,4,13,1,685323.39
202402,8,4,13,2,671185.68
202402,8,4,13,3,679668.31
202402,8,4,15,1,828412.01
202402,8,4,15,2,809370.96
202402,8,4,15,3,820795.59
202402,8,4,16,1,187147.2
202402,8,4,16,2,177666.8
202402,8,4,16,3,183355.04
202402,8,4,17,1,145200.49
202402,8,4,17,2,138185.29
202402,8,4,17,3,142394.41
202402,8,4,18,1,90742.02
202402,8,4,18,2,83898.21
202402,8,4,18,3,88004.5
202402,8,4,20,1,372305.54
202402,8,4,20,2,375074.35
202402,8,4,20,3,373413.06
202402,8,4,22,1,117273.64
202402,8,4,22,2,118444.53
202402,8,4,22,3,117741.99
202402,8,4,25,1,187270.67
202402,8,4,25,2,177666.8
202402,8,4,25,3,183429.12
202402,8,4,26,1,82043.29
202402,8,4,26,2,78963.02
202402,8,4,26,3,80811.18
202403,1,1,1,1,25883953.08
202403,1,1,1,2,27806122.35
202403,1,1,1,3,26652820.79
202403,1,1,8,1,7701072.48
202403,1,1,8,2,7798009.48
202403,1,1,8,3,7739847.28
202403,1,1,9,1,6371388.51
202403,1,1,9,2,6447389.1
202403,1,1,9,3,6401788.75
202403,1,1,10,1,1940931.09
202403,1,1,10,2,1811303.24
202403,1,1,10,3,1889079.95
202403,1,1,14,1,1924951.78
202403,1,1,14,2,1926567.05
202403,1,1,14,3,1925597.89
202403,1,1,15,1,7618465.81
202403,1,1,15,2,7522785.62
202403,1,1,15,3,7580193.73
202403,1,1,16,1,1379901.01
202403,1,1,16,2,1376119.32
202403,1,1,16,3,1378388.33
202403,1,1,17,1,1677730.0
202403,1,1,17,2,1651343.18
202403,1,1,17,3,1667175.27
202403,1,1,18,1,1086075.8
202403,1,1,18,2,1100895.46
202403,1,1,18,3,1092003.66
202403,1,1,19,1,426415.11
202403,1,1,19,2,412835.8
202403,1,1,19,3,420983.38
202403,1,1,20,1,615326.46
202403,1,1,20,2,623840.76
202403,1,1,20,3,618732.18
202403,1,1,21,1,214322.63
202403,1,1,21,2,201830.83
202403,1,1,21,3,209325.91
202403,1,1,22,1,165708.24
202403,1,1,22,2,165134.32
202403,1,1,22,3,165478.67
202403,1,1,23,1,303862.64
202403,1,1,23,2,293572.12
202403,1,1,23,3,299746.43
202403,1,1,24,1,137442.74
202403,1,1,24,2,128437.8
202403,1,1,24,3,133840.76
202403,1,1,25,1,1344078.75
202403,1,1,25,2,1284378.03
202403,1,1,25,3,1320198.46
202403,1,1,26,1,360583.36
202403,1,1,26,2,348616.89
202403,1,1,26,3,355796.77
202403,1,1,27,1,390252.32
202403,1,1,27,2,385313.41
202403,1,1,27,3,388276.76
202403,2,1,1,1,2904511.17
202403,2,1,1,2,3101531.71
202403,2,1,1,3,2983319.38
202403,2,1,8,1,544457.5
202403,2,1,8,2,519321.95
202403,2,1,8,3,534403.28
202403,2,1,9,1,406848.83
202403,2,1,9,2,376060.72
202403,2,1,9,3,394533.58
202403,2,1,10,1,112561.67
202403,2,1,10,2,107445.92
202403,2,1,10,3,110515.37
202403,2,1,15,1,631317.95
202403,2,1,15,2,608860.21
202403,2,1,15,3,622334.86
202403,2,1,16,1,169985.82
202403,2,1,16,2,161168.88
202403,2,1,16,3,166459.05
202403,2,1,17,1,137979.47
202403,2,1,17,2,134307.4
202403,2,1,17,3,136510.64
202403,2,1,18,1,105896.73
202403,2,1,18,2,107445.92
202403,2,1,18,3,106516.41
202403,2,1,19,1,41797.14
202403,2,1,19,2,40292.22
202403,2,1,19,3,41195.17
202403,2,1,20,1,86878.54
202403,2,1,20,2,80584.44
202403,2,1,20,3,84360.9
202403,2,1,22,1,339379.12
202403,2,1,22,2,340245.41
202403,2,1,22,3,339725.64
202403,2,1,25,1,79952.17
202403,2,1,25,2,76107.53
202403,2,1,25,3,78414.31
202403,2,1,26,1,53728.13
202403,2,1,26,2,53722.96
202403,2,1,26,3,53726.06
202403,3,2,2,1,4633018.29
202403,3,2,2,2,4847302.44
202403,3,2,2,3,4718731.95
202403,3,2,3,1,18622679.39
202403,3,2,3,2,20375609.68
202403,3,2,3,3,19323851.51
202403,3,2,11,1,7019321.08
202403,3,2,11,2,6842701.13
202403,3,2,11,3,6948673.1
202403,3,2,12,1,2525192.41
202403,3,2,12,2,2388258.22
202403,3,2,12,3,2470418.73
202403,3,2,14,1,1212296.06
202403,3,2,14,2,1194129.11
202403,3,2,14,3,1205029.28
202403,3,2,15,1,3336966.87
202403,3,2,15,2,3184344.29
202403,3,2,15,3,3275917.84
202403,3,2,16,1,897764.78
202403,3,2,16,2,845841.45
202403,3,2,16,3,876995.45
202403,3,2,17,1,695309.95
202403,3,2,17,2,646819.93
202403,3,2,17,3,675913.94
202403,3,2,18,1,579223.65
202403,3,2,18,2,577162.4
202403,3,2,18,3,578399.15
202403,3,2,19,1,223422.12
202403,3,2,19,2,218923.67
202403,3,2,19,3,221622.74
202403,3,2,20,1,415894.93
202403,3,2,20,2,417945.19
202403,3,2,20,3,416715.03
202403,3,2,21,1,193753.3
202403,3,2,21,2,179119.37
202403,3,2,21,3,187899.73
202403,3,2,23,1,727388.84
202403,3,2,23,2,676673.16
202403,3,2,23,3,707102.57
202403,3,2,24,1,432592.97
202403,3,2,24,2,417945.19
202403,3,2,24,3,426733.85
202403,3,2,25,1,1909750.98
202403,3,2,25,2,1791193.66
202403,3,2,25,3,1862328.05
202403,3,2,26,1,185046.15
202403,3,2,26,2,179119.37
202403,3,2,26,3,182675.44
202403,3,2,27,1,249255.02
202403,3,2,27,2,238825.82
202403,3,2,27,3,245083.34
202403,4,2,4,1,8338730.85
202403,4,2,4,2,9130830.93
202403,4,2,4,3,8655570.88
202403,4,2,13,1,3617203.63
202403,4,2,13,2,3421350.56
202403,4,2,13,3,3538862.41
202403,4,2,15,1,1847744.04
202403,4,2,15,2,1861617.22
202403,4,2,15,3,1853293.31
202403,4,2,16,1,342792.94
202403,4,2,16,2,322009.46
202403,4,2,16,3,334479.55
202403,4,2,17,1,405330.52
202403,4,2,17,2,382386.24
202403,4,2,17,3,396152.81
202403,4,2,18,1,444803.87
202403,4,2,18,2,422637.42
202403,4,2,18,3,435937.29
202403,4,2,19,1,276999.19
202403,4,2,19,2,281758.28
202403,4,2,19,3,278902.83
202403,4,2,20,1,122037.38
202403,4,2,20,2,120753.55
202403,4,2,20,3,121523.85
202403,4,2,23,1,222821.91
202403,4,2,23,2,221381.51
202403,4,2,23,3,222245.75
202403,4,2,24,1,86945.83
202403,4,2,24,2,85533.76
202403,4,2,24,3,86381.01
202403,4,2,25,1,377956.97
202403,4,2,25,2,382386.24
202403,4,2,25,3,379728.68
202403,4,2,26,1,151582.44
202403,4,2,26,2,140879.14
202403,4,2,26,3,147301.12
202403,5,3,2,1,6856442.85
202403,5,3,2,2,7160738.62
202403,5,3,2,3,6978161.16
202403,5,3,5,1,9449248.36
202403,5,3,5,2,10118490.82
202403,5,3,5,3,9716945.35
202403,5,3,8,1,4264325.57
202403,5,3,8,2,4179451.88
202403,5,3,8,3,4230376.09
202403,5,3,9,1,2793306.56
202403,5,3,9,2,2723888.81
202403,5,3,9,3,2765539.46
202403,5,3,10,1,1418190.51
202403,5,3,10,2,1361944.4
202403,5,3,10,3,1395692.07
202403,5,3,14,1,3214326.61
202403,5,3,14,2,3113015.78
202403,5,3,14,3,3173802.28
202403,5,3,15,1,2925903.63
202403,5,3,15,2,2723888.81
202403,5,3,15,3,2845097.7
202403,5,3,16,1,481248.02
202403,5,3,16,2,466952.37
202403,5,3,16,3,475529.76
202403,5,3,17,1,441950.59
202403,5,3,17,2,408583.32
202403,5,3,17,3,428603.69
202403,5,3,18,1,705941.41
202403,5,3,18,2,661515.85
202403,5,3,18,3,688171.19
202403,5,3,19,1,175260.77
202403,5,3,19,2,175107.14
202403,5,3,19,3,175199.32
202403,5,3,20,1,230139.61
202403,5,3,20,2,214019.83
202403,5,3,20,3,223691.7
202403,5,3,23,1,405060.51
202403,5,3,23,2,408583.32
202403,5,3,23,3,406469.63
202403,5,3,24,1,186253.51
202403,5,3,24,2,175107.14
202403,5,3,24,3,181794.96
202403,5,3,25,1,842292.39
202403,5,3,25,2,826894.82
202403,5,3,25,3,836133.36
202403,5,3,26,1,228978.59
202403,5,3,26,2,214019.83
202403,5,3,26,3,222995.09
202403,5,3,27,1,395130.51
202403,5,3,27,2,369670.62
202403,5,3,27,3,384946.56
202403,6,3,5,1,5313222.66
202403,6,3,5,2,5413277.88
202403,6,3,5,3,5353244.75
202403,6,3,8,1,1836355.85
202403,6,3,8,2,1731059.19
202403,6,3,8,3,1794237.19
202403,6,3,14,1,952636.33
202403,6,3,14,2,942465.56
202403,6,3,14,3,948568.02
202403,6,3,15,1,1139872.05
202403,6,3,15,2,1154039.46
202403,6,3,15,3,1145539.02
202403,6,3,16,1,216001.25
202403,6,3,16,2,211573.9
202403,6,3,16,3,214230.31
202403,6,3,17,1,172633.44
202403,6,3,17,2,173105.92
202403,6,3,17,3,172822.43
202403,6,3,18,1,181938.8
202403,6,3,18,2,173105.92
202403,6,3,18,3,178405.65
202403,6,3,19,1,117142.14
202403,6,3,19,2,115403.95
202403,6,3,19,3,116446.86
202403,6,3,23,1,706245.87
202403,6,3,23,2,653955.69
202403,6,3,23,3,685329.8
202403,6,3,24,1,321734.21
202403,6,3,24,2,307743.86
202403,6,3,24,3,316138.07
202403,6,3,25,1,1228097.93
202403,6,3,25,2,1154039.46
202403,6,3,25,3,1198474.54
202403,6,3,26,1,114601.17
202403,6,3,26,2,115403.95
202403,6,3,26,3,114922.28
202403,6,3,27,1,431480.49
202403,6,3,27,2,403913.81
202403,6,3,27,3,420453.82
202403,7,4,6,1,8153364.02
202403,7,4,6,2,8213788.41
202403,7,4,6,3,8177533.78
202403,7,4,13,1,4752768.47
202403,7,4,13,2,4616157.84
202403,7,4,13,3,4698124.22
202403,7,4,15,1,1402768.09
202403,7,4,15,2,1346379.37
202403,7,4,15,3,1380212.6
202403,7,4,16,1,284955.22
202403,7,4,16,2,269275.87
202403,7,4,16,3,278683.48
202403,7,4,17,1,211025.09
202403,7,4,17,2,211573.9
202403,7,4,17,3,211244.61
202403,7,4,18,1,971863.3
202403,7,4,18,2,942465.56
202403,7,4,18,3,960104.2
202403,7,4,19,1,215907.09
202403,7,4,19,2,211573.9
202403,7,4,19,3,214173.81
202403,7,4,20,1,172148.91
202403,7,4,20,2,173105.92
202403,7,4,20,3,172531.71
202403,7,4,22,1,273926.7
202403,7,4,22,2,269275.87
202403,7,4,22,3,272066.37
202403,7,4,23,1,113835.55
202403,7,4,23,2,115403.95
202403,7,4,23,3,114462.91
202403,7,4,25,1,396660.51
202403,7,4,25,2,403913.81
202403,7,4,25,3,399561.83
202403,7,4,26,1,171948.9
